ApsimVersion = 7.5
Title = KSAS8101_2-DRYLAND  - 60 KG N_HA
           Date        biomass          yield            esw            lai
     28/11/1981          101.8            0.0        138.830          0.185
     29/11/1981          103.3            0.0        138.545          0.187
     30/11/1981          103.8            0.0        157.567          0.188
     01/12/1981          104.5            0.0        168.733          0.189
     02/12/1981          107.7            0.0        165.595          0.194
     03/12/1981          112.7            0.0        161.687          0.202
     04/12/1981          117.3            0.0        157.843          0.210
     05/12/1981          119.0            0.0        154.876          0.212
     06/12/1981          126.7            0.0        152.197          0.225
     07/12/1981          138.5            0.0        149.898          0.244
     08/12/1981          142.6            0.0        148.419          0.250
     09/12/1981          145.4            0.0        147.318          0.255
     10/12/1981          145.4            0.0        146.896          0.255
     11/12/1981          146.1            0.0        146.618          0.256
     12/12/1981          146.8            0.0        146.439          0.257
     13/12/1981          147.3            0.0        146.321          0.258
     14/12/1981          148.0            0.0        146.547          0.259
     15/12/1981          148.0            0.0        146.424          0.259
     16/12/1981          148.0            0.0        146.406          0.259
     17/12/1981          148.0            0.0        150.970          0.259
     18/12/1981          148.0            0.0        150.901          0.259
     19/12/1981          148.0            0.0        150.749          0.259
     20/12/1981          148.0            0.0        150.521          0.259
     21/12/1981          148.4            0.0        150.602          0.260
     22/12/1981          148.9            0.0        150.376          0.260
     23/12/1981          148.9            0.0        149.768          0.260
     24/12/1981          148.9            0.0        149.157          0.260
     25/12/1981          150.6            0.0        148.692          0.263
     26/12/1981          150.6            0.0        148.425          0.263
     27/12/1981          150.6            0.0        148.338          0.263
     28/12/1981          150.6            0.0        148.515          0.263
     29/12/1981          150.6            0.0        148.169          0.263
     30/12/1981          152.3            0.0        147.770          0.266
     31/12/1981          152.3            0.0        147.393          0.266
     01/01/1982          152.3            0.0        147.369          0.266
     02/01/1982          152.5            0.0        149.315          0.266
     03/01/1982          152.5            0.0        150.299          0.266
     04/01/1982          152.5            0.0        154.518          0.266
     05/01/1982          152.5            0.0        153.650          0.266
     06/01/1982          152.5            0.0        153.033          0.266
     07/01/1982          152.5            0.0        152.300          0.266
     08/01/1982          152.5            0.0        151.274          0.266
     09/01/1982          152.5            0.0        150.667          0.266
     10/01/1982          152.5            0.0        150.241          0.266
     11/01/1982          152.5            0.0        149.919          0.266
     12/01/1982          152.5            0.0        149.715          0.266
     13/01/1982          152.5            0.0        152.309          0.266
     14/01/1982          152.5            0.0        151.591          0.266
     15/01/1982          152.5            0.0        150.981          0.266
     16/01/1982          152.5            0.0        150.623          0.266
     17/01/1982          152.5            0.0        150.227          0.266
     18/01/1982          152.9            0.0        149.455          0.267
     19/01/1982          152.9            0.0        148.823          0.267
     20/01/1982          152.9            0.0        148.682          0.267
     21/01/1982          152.9            0.0        148.592          0.267
     22/01/1982          152.9            0.0        150.259          0.267
     23/01/1982          152.9            0.0        161.142          0.267
     24/01/1982          152.9            0.0        159.915          0.267
     25/01/1982          152.9            0.0        157.690          0.267
     26/01/1982          155.2            0.0        155.261          0.270
     27/01/1982          167.9            0.0        152.836          0.291
     28/01/1982          167.9            0.0        150.965          0.291
     29/01/1982          168.8            0.0        149.881          0.292
     30/01/1982          168.8            0.0        154.039          0.292
     31/01/1982          168.8            0.0        153.297          0.292
     01/02/1982          168.8            0.0        152.480          0.292
     02/02/1982          168.8            0.0        151.795          0.292
     03/02/1982          168.8            0.0        152.184          0.292
     04/02/1982          168.8            0.0        151.659          0.292
     05/02/1982          168.8            0.0        157.902          0.292
     06/02/1982          168.8            0.0        156.921          0.292
     07/02/1982          168.8            0.0        155.473          0.292
     08/02/1982          168.8            0.0        154.205          0.292
     09/02/1982          168.8            0.0        160.877          0.292
     10/02/1982          168.8            0.0        159.191          0.292
     11/02/1982          168.8            0.0        157.284          0.292
     12/02/1982          168.8            0.0        163.989          0.292
     13/02/1982          168.8            0.0        161.211          0.292
     14/02/1982          174.6            0.0        158.093          0.302
     15/02/1982          178.0            0.0        155.581          0.307
     16/02/1982          179.5            0.0        153.848          0.309
     17/02/1982          180.3            0.0        152.316          0.311
     18/02/1982          193.3            0.0        154.972          0.332
     19/02/1982          218.1            0.0        152.503          0.371
     20/02/1982          250.9            0.0        150.010          0.424
     21/02/1982          286.8            0.0        147.498          0.481
     22/02/1982          328.2            0.0        144.930          0.547
     23/02/1982          333.2            0.0        144.357          0.555
     24/02/1982          349.4            0.0        143.466          0.580
     25/02/1982          349.4            0.0        143.091          0.580
     26/02/1982          349.4            0.0        142.562          0.580
     27/02/1982          357.3            0.0        141.727          0.592
     28/02/1982          375.7            0.0        140.861          0.621
     01/03/1982          420.5            0.0        138.882          0.681
     02/03/1982          434.4            0.0        138.460          0.702
     03/03/1982          434.4            0.0        138.443          0.702
     04/03/1982          434.4            0.0        138.895          0.702
     05/03/1982          434.4            0.0        138.832          0.702
     06/03/1982          434.4            0.0        138.163          0.702
     07/03/1982          434.4            0.0        137.866          0.702
     08/03/1982          450.9            0.0        136.979          0.721
     09/03/1982          457.9            0.0        136.348          0.732
     10/03/1982          503.0            0.0        134.013          0.784
     11/03/1982          534.4            0.0        132.704          0.817
     12/03/1982          549.7            0.0        131.921          0.841
     13/03/1982          582.3            0.0        130.532          0.866
     14/03/1982          584.6            0.0        130.960          0.869
     15/03/1982          593.8            0.0        152.406          0.884
     16/03/1982          624.8            0.0        162.693          0.914
     17/03/1982          649.0            0.0        159.574          0.941
     18/03/1982          651.5            0.0        157.396          0.945
     19/03/1982          671.8            0.0        168.918          0.973
     20/03/1982          695.5            0.0        164.294          0.985
     21/03/1982          714.6            0.0        159.855          0.991
     22/03/1982          732.6            0.0        155.612          0.998
     23/03/1982          740.7            0.0        152.524          1.008
     24/03/1982          752.3            0.0        149.860          1.018
     25/03/1982          765.8            0.0        152.029          1.023
     26/03/1982          777.7            0.0        150.243          1.028
     27/03/1982          786.3            0.0        148.941          1.034
     28/03/1982          792.0            0.0        148.040          1.041
     29/03/1982          795.6            0.0        147.433          1.046
     30/03/1982          804.7            0.0        147.756          1.060
     31/03/1982          815.8            0.0        146.432          1.069
     01/04/1982          825.7            0.0        145.002          1.080
     02/04/1982          833.6            0.0        144.096          1.092
     03/04/1982          845.1            0.0        143.008          1.097
     04/04/1982          853.4            0.0        142.268          1.101
     05/04/1982          857.4            0.0        148.532          1.104
     06/04/1982          857.4            0.0        148.023          1.104
     07/04/1982          859.5            0.0        147.854          1.106
     08/04/1982          864.7            0.0        148.214          1.109
     09/04/1982          875.9            0.0        147.152          1.112
     10/04/1982          886.0            0.0        146.046          1.117
     11/04/1982          895.6            0.0        144.771          1.124
     12/04/1982          906.3            0.0        143.126          1.134
     13/04/1982          918.5            0.0        141.689          1.141
     14/04/1982          931.7            0.0        139.918          1.149
     15/04/1982          942.3            0.0        138.654          1.158
     16/04/1982          948.2            0.0        138.083          1.165
     17/04/1982          970.3            0.0        136.674          1.168
     18/04/1982          990.4            0.0        135.035          1.172
     19/04/1982         1010.3            0.0        136.473          1.177
     20/04/1982         1032.0            0.0        135.290          1.179
     21/04/1982         1051.3            0.0        134.097          1.181
     22/04/1982         1074.0            0.0        132.787          1.184
     23/04/1982         1093.4            0.0        131.506          1.187
     24/04/1982         1111.2            0.0        130.454          1.192
     25/04/1982         1123.4            0.0        130.287          1.196
     26/04/1982         1151.4            0.0        129.086          1.200
     27/04/1982         1160.2            0.0        128.672          1.203
     28/04/1982         1162.1            0.0        132.406          1.205
     29/04/1982         1171.2            0.0        148.065          1.208
     30/04/1982         1186.3            0.0        147.763          1.213
     01/05/1982         1206.0            0.0        146.852          1.217
     02/05/1982         1232.5            0.0        145.531          1.225
     03/05/1982         1263.0            0.0        143.682          1.236
     04/05/1982         1299.4            0.0        141.360          1.251
     05/05/1982         1308.0            0.0        140.864          1.255
     06/05/1982         1332.8            0.0        170.903          1.264
     07/05/1982         1379.2            0.0        168.552          1.278
     08/05/1982         1426.2            0.0        161.803          1.290
     09/05/1982         1469.4            0.0        155.577          1.296
     10/05/1982         1502.7            0.0        150.834          1.297
     11/05/1982         1546.6            0.0        147.163          1.297
     12/05/1982         1567.8            0.0        170.771          1.295
     13/05/1982         1591.8            0.0        166.640          1.290
     14/05/1982         1619.2            0.0        162.579          1.286
     15/05/1982         1685.4            0.0        167.645          1.282
     16/05/1982         1714.3            0.0        164.611          1.277
     17/05/1982         1758.5            0.0        163.995          1.272
     18/05/1982         1828.8            0.0        158.940          1.268
     19/05/1982         1896.5            0.0        152.704          1.262
     20/05/1982         1939.0            0.0        148.865          1.257
     21/05/1982         2005.6            0.0        168.104          1.253
     22/05/1982         2060.9            0.0        163.785          1.249
     23/05/1982         2138.7            0.0        157.524          1.244
     24/05/1982         2170.3            0.0        153.681          1.240
     25/05/1982         2220.3            0.0        166.629          1.235
     26/05/1982         2317.6            0.0        181.679          1.229
     27/05/1982         2426.4            0.0        175.080          1.224
     28/05/1982         2487.0            0.0        165.453          1.216
     29/05/1982         2583.0           63.0        181.349          1.209
     30/05/1982         2638.5          123.5        171.884          1.203
     31/05/1982         2674.6          175.8        175.103          1.197
     01/06/1982         2729.3          213.5        166.290          1.193
     02/06/1982         2745.8          258.4        161.405          1.188
     03/06/1982         2755.5          296.4        157.956          1.183
     04/06/1982         2771.7          333.8        156.332          1.178
     05/06/1982         2791.6          398.5        152.682          1.172
     06/06/1982         2805.2          471.7        149.641          1.164
     07/06/1982         2816.7          507.9        158.721          1.157
     08/06/1982         2822.8          537.9        155.834          1.145
     09/06/1982         2827.9          556.6        170.181          1.134
     10/06/1982         2832.5          567.1        164.927          1.126
     11/06/1982         2834.1          577.1        160.380          1.117
     12/06/1982         2837.2          587.9        155.502          1.108
     13/06/1982         2839.3          598.5        151.629          1.098
     14/06/1982         2841.0          610.7        149.141          1.086
     15/06/1982         2843.6          622.2        167.941          1.076
     16/06/1982         2847.1          631.2        163.584          1.067
     17/06/1982         2849.4          640.8        158.819          1.057
     18/06/1982         2851.3          650.4        155.393          1.047
     19/06/1982         2854.2          659.3        151.513          1.027
     20/06/1982         2857.2          670.0        147.726          0.994
     21/06/1982         2859.6          681.1        144.894          0.962
     22/06/1982         2862.7          691.5        157.854          0.932
     23/06/1982         2864.3          701.5        156.472          0.900
     24/06/1982         2866.1          712.8        159.737          0.866
     25/06/1982         2868.2          725.3        159.731          0.833
     26/06/1982         2870.7          738.3        156.839          0.800
     27/06/1982         2872.2          751.6        163.260          0.767
     28/06/1982         2875.1          767.4        163.828          0.732
     29/06/1982         2878.5          786.5        158.778          0.688
     30/06/1982         2881.1          786.5        154.773          0.668
     01/07/1982         2881.1          786.5        183.778          0.643
     02/07/1982         2881.1          786.5        173.095          0.580
     03/07/1982         2881.1          786.5        163.499          0.000
     04/07/1982            0.0            0.0        154.815          0.000
     05/07/1982            0.0            0.0        149.261          0.000
     06/07/1982            0.0            0.0        145.340          0.000
     07/07/1982            0.0            0.0        142.583          0.000
     08/07/1982            0.0            0.0        140.631          0.000
     09/07/1982            0.0            0.0        139.214          0.000
     10/07/1982            0.0            0.0        168.494          0.000
     11/07/1982            0.0            0.0        162.711          0.000
     12/07/1982            0.0            0.0        156.239          0.000
     13/07/1982            0.0            0.0        150.907          0.000
     14/07/1982            0.0            0.0        151.415          0.000
     15/07/1982            0.0            0.0        147.269          0.000
     16/07/1982            0.0            0.0        152.502          0.000
     17/07/1982            0.0            0.0        148.609          0.000
     18/07/1982            0.0            0.0        145.265          0.000
     19/07/1982            0.0            0.0        143.200          0.000
     20/07/1982            0.0            0.0        141.624          0.000
     21/07/1982            0.0            0.0        140.366          0.000
     22/07/1982            0.0            0.0        144.652          0.000
     23/07/1982            0.0            0.0        141.411          0.000
     24/07/1982            0.0            0.0        140.343          0.000
     25/07/1982            0.0            0.0        139.436          0.000
     26/07/1982            0.0            0.0        138.639          0.000
     27/07/1982            0.0            0.0        137.919          0.000
     28/07/1982            0.0            0.0        137.257          0.000
     29/07/1982            0.0            0.0        136.640          0.000
     30/07/1982            0.0            0.0        136.060          0.000
     31/07/1982            0.0            0.0        135.509          0.000
